918	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#291.301#291.592
919	помощь	помощь	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#291.592#291.883
920	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#291.883#292.174
921	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#292.174#292.465
922	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#292.465#292.756
923	обязательно	обязательно	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#292.756#293.047
924	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#293.047#293.338
925	помогу	помогать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#293.338#293.629
926	без	без	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#293.629#293.92
927	проблем	проблема	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#293.92#294.211
928	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#294.211#294.512
929	а	а	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#294.512#294.7
930	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#294.7#294.888
931	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#294.888#295.076
932	считаю	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#295.076#295.264
933	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#295.264#295.452
934	что	что	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#295.452#295.641
935	у	у	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#296.256#296.48
936	них	они	PRON	_	Case=Gen|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#296.48#296.704
937	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#296.704#296.928
938	нормально	нормально	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#296.928#297.153
